"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Unemployed","Number","223","units","0","v91969844","8.3.1.12.4.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Not in labour force","Number","223","units","0","v91969845","8.3.1.12.4.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Participation rate","Percent","239","units","0","v91969846","8.3.1.12.4.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized participation rate","Percent","239","units","0","v91969847","8.3.1.12.4.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Employment Rate","Percent","239","units","0","v91969848","8.3.1.12.4.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized employment rate","Percent","239","units","0","v91969849","8.3.1.12.4.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Unemployment rate","Percent","239","units","0","v91969850","8.3.1.12.4.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized unemployment rate","Percent","239","units","0","v91969851","8.3.1.12.4.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Total labour force","Number","223","units","0","v91969852","8.3.1.12.5.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Employed","Number","223","units","0","v91969853","8.3.1.12.5.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Unemployed","Number","223","units","0","v91969854","8.3.1.12.5.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Not in labour force","Number","223","units","0","v91969855","8.3.1.12.5.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Participation rate","Percent","239","units","0","v91969856","8.3.1.12.5.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized participation rate","Percent","239","units","0","v91969857","8.3.1.12.5.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Employment Rate","Percent","239","units","0","v91969858","8.3.1.12.5.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized employment rate","Percent","239","units","0","v91969859","8.3.1.12.5.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Unemployment rate","Percent","239","units","0","v91969860","8.3.1.12.5.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91969861","8.3.1.12.5.10","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Total labour force","Number","223","units","0","v91976462","9.2.1.1.1.1","31730","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Employed","Number","223","units","0","v91976463","9.2.1.1.1.2","19190","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Unemployed","Number","223","units","0","v91976464","9.2.1.1.1.3","1310","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Not in labour force","Number","223","units","0","v91976465","9.2.1.1.1.4","9270","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Participation rate","Percent","239","units","0","v91976466","9.2.1.1.1.5","68.9","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91976467","9.2.1.1.1.6","68.9","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91976468","9.2.1.1.1.7","64.5","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91976469","9.2.1.1.1.8","63.6","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91976470","9.2.1.1.1.9","6.4","E","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91976471","9.2.1.1.1.10","7.7","E","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Total labour force","Number","223","units","0","v91976472","9.2.1.1.2.1","12090","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Employed","Number","223","units","0","v91976473","9.2.1.1.2.2","9130","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Unemployed","Number","223","units","0","v91976474","9.2.1.1.2.3","","F","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Not in labour force","Number","223","units","0","v91976475","9.2.1.1.2.4","1830","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Participation rate","Percent","239","units","0","v91976476","9.2.1.1.2.5","84.4","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized participation rate","Percent","239","units","0","v91976477","9.2.1.1.2.6","84.0","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Employment Rate","Percent","239","units","0","v91976478","9.2.1.1.2.7","78.2","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized employment rate","Percent","239","units","0","v91976479","9.2.1.1.2.8","76.7","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Unemployment rate","Percent","239","units","0","v91976480","9.2.1.1.2.9","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized unemployment rate","Percent","239","units","0","v91976481","9.2.1.1.2.10","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Total labour force","Number","223","units","0","v91976482","9.2.1.1.3.1","7200","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Employed","Number","223","units","0","v91976483","9.2.1.1.3.2","4540","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployed","Number","223","units","0","v91976484","9.2.1.1.3.3","","F","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Not in labour force","Number","223","units","0","v91976485","9.2.1.1.3.4","2270","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Participation rate","Percent","239","units","0","v91976486","9.2.1.1.3.5","67.8","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized participation rate","Percent","239","units","0","v91976487","9.2.1.1.3.6","68.3","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Employment Rate","Percent","239","units","0","v91976488","9.2.1.1.3.7","64.5","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized employment rate","Percent","239","units","0","v91976489","9.2.1.1.3.8","62.6","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployment rate","Percent","239","units","0","v91976490","9.2.1.1.3.9","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91976491","9.2.1.1.3.10","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Total labour force","Number","223","units","0","v91976492","9.2.1.1.4.1","7270","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Employed","Number","223","units","0","v91976493","9.2.1.1.4.2","3720","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Unemployed","Number","223","units","0","v91976494","9.2.1.1.4.3","","F","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Not in labour force","Number","223","units","0","v91976495","9.2.1.1.4.4","2500","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Participation rate","Percent","239","units","0","v91976496","9.2.1.1.4.5","61.7","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized participation rate","Percent","239","units","0","v91976497","9.2.1.1.4.6","60.2","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Employment Rate","Percent","239","units","0","v91976498","9.2.1.1.4.7","57.2","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized employment rate","Percent","239","units","0","v91976499","9.2.1.1.4.8","54.8","","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Unemployment rate","Percent","239","units","0","v91976500","9.2.1.1.4.9","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized unemployment rate","Percent","239","units","0","v91976501","9.2.1.1.4.10","","F","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Total labour force","Number","223","units","0","v91976502","9.2.1.1.5.1","5170","","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Employed","Number","223","units","0","v91976503","9.2.1.1.5.2","1800","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Unemployed","Number","223","units","0","v91976504","9.2.1.1.5.3","","F","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Not in labour force","Number","223","units","0","v91976505","9.2.1.1.5.4","2680","E","","","0"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Participation rate","Percent","239","units","0","v91976506","9.2.1.1.5.5","41.1","E","","","1"
"2012","Saskatchewan","2016A000247","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized participation rate","Percent","239","units","0","v91976507","9.2.1.1.5.6","37.6","","","","1"
